Table representing for each cluster of homologous EVEs the transposable elements of the RepeatModeler RepeatPeps database overlapping with EVEs. The overlap percentage represents the fractional size of the transposable element that overlaps with the EVEs. Only TEs overlapping at least 20% inside the EVEs and at least 50% to the right or left of the EVE were kept. 										
Clustername	Query	Qstart	Qend	Qevalue	Overlapping_TE	TE_start	TE_end	TE_evalue	Overlap_percentage	TE_orientation
Cluster4185	scaffold_72309:245-1205(+):Torymus_flavipes	245	1205	6.389e-39	Gypsy-19_PBa_env#LTR/Gypsy	282	1205	1.609e-68	96.14583333333333	right
Cluster4185	UCWB01013073.1:285-2262(-):Torymus_geranii	285	2262	4.0190000000000005e-123	Gypsy-18B_PBa_pol#LTR/Gypsy	783	4136	0.0	74.81031866464339	right
Cluster4185	UCWB01051386.1:616-2020(-):Torymus_geranii	616	2020	4.4019999999999995e-66	Gypsy-20_NVi_env#LTR/Gypsy	1451	1840	1.313e-17	27.706552706552706	inside
Cluster4185	UCWB01070167.1:2-1199(+):Torymus_geranii	2	1199	3.838e-65	Gypsy-11_SI_env#LTR/Gypsy	3	998	4.413e-106	83.12447786131997	inside
Cluster4185	UCWB01094222.1:230-947(+):Torymus_geranii	230	947	1.346e-49	Gypsy5-NVi_env#LTR/Gypsy	273	944	7.362e-93	93.58437935843794	inside
Cluster4185	UCWB01077616.1:423-1242(+):Torymus_geranii	423	1242	6.3280000000000005e-46	Gypsy-24_NVi_env#LTR/Gypsy	415	1242	5.008e-100	100	full
Cluster4185	UCWB01077616.1:423-1242(+):Torymus_geranii	423	1242	6.3280000000000005e-46	Gypsy-24_NVi_env#LTR/Gypsy	415	1242	5.008e-100	100.0	left
Cluster4185	UCWB01038279.1:0-948(+):Torymus_geranii	0	948	3.245e-44	Gypsy-20_NVi_env#LTR/Gypsy	4	930	1.544e-107	97.67932489451476	inside
Cluster4185	UCWB01029970.1:2745-3510(+):Torymus_geranii	2745	3510	3.897e-42	Gypsy-24_NVi_env#LTR/Gypsy	2737	3510	1.24e-97	100	full
Cluster4185	UCWB01029970.1:2745-3510(+):Torymus_geranii	2745	3510	3.897e-42	Gypsy-24_NVi_env#LTR/Gypsy	2737	3510	1.24e-97	100.0	left
Cluster4185	UCWB01058309.1:0-858(+):Torymus_geranii	0	858	1.433e-38	Gypsy-20_NVi_env#LTR/Gypsy	1	795	3.774e-91	92.54079254079254	inside
Cluster4185	UCWB01107227.1:0-627(+):Torymus_geranii	0	627	1.047e-37	Gypsy-6_AEc_env#LTR/Gypsy	1	627	3.0910000000000003e-55	99.84051036682615	inside
Cluster4185	UCWB01107227.1:0-627(+):Torymus_geranii	0	627	1.047e-37	Gypsy-6_AEc_env#LTR/Gypsy	1	627	3.0910000000000003e-55	99.84051036682615	right
Cluster4185	UCWB01109906.1:2-557(-):Torymus_geranii	2	557	1.308e-33	Gypsy-24_NVi_env#LTR/Gypsy	0	554	4.933e-77	99.45945945945947	left
Cluster4185	scaffold_42160:478-2368(+):Torymus_sinensis	478	2368	1.256e-124	Gypsy5-NVi_env#LTR/Gypsy	527	2341	2.147e-246	95.97883597883597	inside
Cluster4185	scaffold_29913:1247-3191(-):Torymus_sinensis	1247	3191	1.341e-106	Gypsy-24_NVi_env#LTR/Gypsy	1025	2932	2.3540000000000005e-209	86.6769547325103	left
Cluster4185	scaffold_5793:542-2426(-):Torymus_sinensis	542	2426	7.263e-94	Gypsy-19_PBa_gag#LTR/Gypsy	815	1810	3.078e-16	52.813163481953296	inside
Cluster4185	scaffold_86701:1-640(-):Torymus_sinensis	1	640	8.905e-38	Gypsy-24_NVi_pol#LTR/Gypsy	1	480	7.214e-75	74.96087636932708	inside
Cluster4185	scaffold_86701:1-640(-):Torymus_sinensis	1	640	8.905e-38	Gypsy-24_NVi_pol#LTR/Gypsy	1	480	7.214e-75	74.96087636932708	left
Cluster4185	scaffold_153145:1-592(+):Torymus_sinensis	1	592	1.491e-30	Gypsy-6_AEc_env#LTR/Gypsy	2	583	3.698e-48	98.30795262267344	inside
Cluster4185	scaffold_201016:2-506(-):Torymus_sinensis	2	506	5.228e-17	Gypsy-9_PBa_env#LTR/Gypsy	116	595	1.152e-38	77.38095238095238	right
Cluster4185	LKFA01013448.1:2-1430(-):Trachymyrmex_zeteki	2	1430	4.509e-100	Gypsy-11_SI_gag#LTR/Gypsy	450	1019	1.2060000000000001e-63	39.845938375350144	inside
Cluster4185	LKFA01005323.1:0-1146(+):Trachymyrmex_zeteki	0	1146	3.528e-82	Gypsy-24_PBa_pol#LTR/Gypsy	200	748	3.748e-77	47.81849912739965	inside
Cluster4185	KQ982258.1_0:5509-6591(+):Trachymyrmex_zeteki	5509	6591	7.822000000000001e-69	Gypsy-19_PBa_env#LTR/Gypsy	5522	6466	5.454e-139	87.24584103512015	inside
Cluster4185	KQ982058.1:1274-2303(+):Trachymyrmex_zeteki	1274	2303	5.989e-64	Gypsy-19_PBa_env#LTR/Gypsy	1314	2303	1.006e-146	96.11273080660835	inside
Cluster4185	KQ982058.1:1274-2303(+):Trachymyrmex_zeteki	1274	2303	5.989e-64	Gypsy-19_PBa_env#LTR/Gypsy	1314	2303	1.006e-146	96.11273080660835	right
Cluster4185	KQ982058.1:2306-3149(+):Trachymyrmex_zeteki	2306	3149	3.4259999999999997e-60	Gypsy-17_PBa_env#LTR/Gypsy	2307	3278	1.639e-126	99.88137603795967	right
Cluster4185	KQ982236.1:257-872(+):Trachymyrmex_zeteki	257	872	9.919e-36	Gypsy-9_PBa_env#LTR/Gypsy	336	869	4.723e-74	86.66666666666667	inside
Cluster4185	LKFA01001862.1:0-567(+):Trachymyrmex_zeteki	0	567	5.955e-34	Gypsy-11_SI_env#LTR/Gypsy	1	567	1.344e-78	99.82363315696648	inside
Cluster4185	LKFA01001862.1:0-567(+):Trachymyrmex_zeteki	0	567	5.955e-34	Gypsy-11_SI_env#LTR/Gypsy	1	567	1.344e-78	99.82363315696648	right
Cluster4185	LKFA01002310.1:607-1084(+):Trachymyrmex_zeteki	607	1084	2.916e-12	Gypsy-24_NVi_env#LTR/Gypsy	608	1018	4.079e-16	85.9538784067086	inside
Cluster4185	scaffold_3684:8228-10106(+):Trichogramma_brassicae	8228	10106	5.903e-113	Gypsy5-NVi_env#LTR/Gypsy	8256	10028	3.323e-163	94.35569755058573	inside
Cluster4185	scaffold_10380:69-2013(+):Trichogramma_brassicae	69	2013	6.754e-111	Gypsy5-NVi_env#LTR/Gypsy	106	1932	1.481e-152	93.93004115226337	inside
Cluster4185	scaffold_10187:960-2790(-):Trichogramma_brassicae	960	2790	1.106e-109	Gypsy-19_PBa_env#LTR/Gypsy	1657	3402	1.036e-150	61.912568306010925	right
Cluster4185	scaffold_4635:3248-5234(+):Trichogramma_brassicae	3248	5234	1.248e-109	Gypsy5-NVi_env#LTR/Gypsy	3315	5114	1.383e-161	90.5840886203424	inside
Cluster4185	scaffold_17143:2-1247(-):Trichogramma_brassicae	2	1247	2.291e-92	Gypsy5-NVi_env#LTR/Gypsy	4	1248	2.742e-150	99.83935742971887	right
Cluster4185	scaffold_16512:2-1154(+):Trichogramma_brassicae	2	1154	4.897e-71	Gypsy5-NVi_env#LTR/Gypsy	33	1142	2.923e-95	96.26736111111111	inside
Cluster4185	scaffold_25405:318-1089(+):Trichogramma_brassicae	318	1089	6.521999999999999e-22	Gypsy-19_PBa_env#LTR/Gypsy	400	1086	1.824e-35	88.97535667963683	inside
Cluster4185	scaffold_24735:30-546(-):Trichogramma_brassicae	30	546	2.636e-18	Gypsy-6_AEc_env#LTR/Gypsy	1	513	1.483e-40	93.6046511627907	left
Cluster4185	scaffold_26882:1-484(+):Trichogramma_brassicae	1	484	3.262e-10	Gypsy5-NVi_env#LTR/Gypsy	35	484	9.814e-36	92.96066252587993	inside
Cluster4185	scaffold_26882:1-484(+):Trichogramma_brassicae	1	484	3.262e-10	Gypsy5-NVi_env#LTR/Gypsy	35	484	9.814e-36	92.96066252587993	right
Cluster4185	NNAY01027560.1:2082-3858(+):Trichomalopsis_sarcophagae	2082	3858	3.965e-129	Gypsy5-NVi_env#LTR/Gypsy	2113	3858	3.4839999999999997e-228	98.2545045045045	inside
Cluster4185	NNAY01027560.1:2082-3858(+):Trichomalopsis_sarcophagae	2082	3858	3.965e-129	Gypsy5-NVi_env#LTR/Gypsy	2113	3858	3.4839999999999997e-228	98.2545045045045	right
Cluster4185	NNAY01016619.1:3-1230(-):Trichomalopsis_sarcophagae	3	1230	1.348e-84	Gypsy-18_NVi_env#LTR/Gypsy	542	1618	1.767e-19	56.0717196414018	right
Cluster4185	NNAY01011816.1:902-1946(+):Trichomalopsis_sarcophagae	902	1946	3.255e-76	Gypsy-6_AEc_env#LTR/Gypsy	903	1796	5.801999999999999e-103	85.53639846743295	inside
Cluster4185	NNAY01007100.1:1211-2650(-):Trichomalopsis_sarcophagae	1211	2650	1.814e-62	Gypsy5-NVi_pol#LTR/Gypsy	1366	1761	6.470999999999998e-41	27.449617790132034	inside
Cluster4185	NNAY01010384.1:4077-4986(-):Trichomalopsis_sarcophagae	4077	4986	3.21e-55	Gypsy-6_AEc_env#LTR/Gypsy	4522	4764	7.735e-19	26.62266226622662	inside
Cluster4185	NNAY01023605.1:1409-3300(-):Trichomalopsis_sarcophagae	1409	3300	1.5990000000000001e-46	Gypsy-24_NVi_env#LTR/Gypsy	2311	2823	8.322e-40	27.07562136435748	inside
Cluster4185	NNAY01018879.1:711-1395(+):Trichomalopsis_sarcophagae	711	1395	2.209e-43	Gypsy5-NVi_env#LTR/Gypsy	781	1386	2.1399999999999998e-60	88.45029239766082	inside
Cluster4185	NNAY01031804.1:1-637(-):Trichomalopsis_sarcophagae	1	637	2.231e-43	Gypsy5-NVi_pol#LTR/Gypsy	2	193	6.691e-28	30.031446540880502	inside
Cluster4185	NNAY01021727.1:1-625(+):Trichomalopsis_sarcophagae	1	625	1.537e-38	Gypsy-6_AEc_env#LTR/Gypsy	2	616	2.081e-57	98.3974358974359	inside
Cluster4185	NNAY01026067.1:1-598(-):Trichomalopsis_sarcophagae	1	598	2.2319999999999998e-33	Gypsy-24_NVi_env#LTR/Gypsy	51	650	7.468e-111	91.62479061976549	right
Cluster4185	NNAY01026202.1:495-1065(+):Trichomalopsis_sarcophagae	495	1065	1.427e-32	Gypsy5-NVi_env#LTR/Gypsy	502	1059	6.193e-51	97.71929824561404	inside
Cluster4185	NNAY01020528.1:1159-1687(+):Trichomalopsis_sarcophagae	1159	1687	2.371e-30	Gypsy-24_NVi_env#LTR/Gypsy	1169	1687	6.322e-90	98.10606060606061	inside
Cluster4185	NNAY01020528.1:1159-1687(+):Trichomalopsis_sarcophagae	1159	1687	2.371e-30	Gypsy-24_NVi_env#LTR/Gypsy	1169	1687	6.322e-90	98.10606060606061	right
Cluster4185	NNAY01024673.1:0-588(-):Trichomalopsis_sarcophagae	0	588	2.6890000000000003e-30	Gypsy-24_NVi_env#LTR/Gypsy	158	745	7.013000000000001e-108	73.12925170068027	right
Cluster4185	NNAY01019249.1:410-1351(+):Trichomalopsis_sarcophagae	410	1351	3.206e-21	Gypsy5-NVi_env#LTR/Gypsy	468	929	1.316e-38	48.99043570669501	inside
Cluster4185	NNAY01019249.1:410-1351(+):Trichomalopsis_sarcophagae	410	1351	3.206e-21	Gypsy5-NVi_env#LTR/Gypsy	875	1348	9.465e-38	50.265674814027626	inside
Cluster4185	NNAY01017692.1:239-698(+):Trichomalopsis_sarcophagae	239	698	9.457e-13	Gypsy-6_AEc_env#LTR/Gypsy	282	695	1.051e-28	89.97821350762527	inside
Cluster4185	scaffold_19698:2117-3695(+):Trichopria_sp_970989	2117	3695	4.578e-106	Gypsy5-NVi_env#LTR/Gypsy	2166	3644	5.921e-152	93.66286438529785	inside
Cluster4185	scaffold_46448:20-1280(+):Trichopria_sp_970989	20	1280	3.477e-86	Gypsy-17_PBa_env#LTR/Gypsy	39	1220	4.694e-121	93.73015873015873	inside
Cluster4185	scaffold_89407:2-596(+):Trichopria_sp_970989	2	596	7.558e-45	Gypsy-9_PBa_env#LTR/Gypsy	3	596	3.058e-66	99.83164983164983	inside
Cluster4185	scaffold_89407:2-596(+):Trichopria_sp_970989	2	596	7.558e-45	Gypsy-9_PBa_env#LTR/Gypsy	3	596	3.058e-66	99.83164983164983	right
Cluster4185	scaffold_72812:5-746(-):Trichopria_sp_970989	5	746	3.395e-28	Gypsy5-NVi_env#LTR/Gypsy	189	929	8.859e-32	75.16869095816465	right
Cluster4185	scaffold_105965:1-496(+):Trichopria_sp_970989	1	496	1.446e-10	Gypsy5-NVi_env#LTR/Gypsy	2	490	2.752e-28	98.58585858585859	inside
Cluster4185	scaffold_1804:6634-8473(+):Trissolcus_brochymenae	6634	8473	2.1350000000000002e-123	Gypsy-6_AEc_env#LTR/Gypsy	6617	8473	2.379e-160	100	full
Cluster4185	scaffold_1804:6634-8473(+):Trissolcus_brochymenae	6634	8473	2.1350000000000002e-123	Gypsy-6_AEc_env#LTR/Gypsy	6617	8473	2.379e-160	100.0	left
Cluster4185	scaffold_2058:5201-7130(+):Trissolcus_brochymenae	5201	7130	7.844e-111	Gypsy-6_AEc_env#LTR/Gypsy	5223	7031	2.594e-154	93.72731985484707	inside
Cluster4185	scaffold_5696:0-1284(+):Trissolcus_brochymenae	0	1284	1.568e-90	Gypsy5-NVi_env#LTR/Gypsy	1	1254	3.775e-127	97.58566978193146	inside
Cluster4185	scaffold_6537:2-1055(+):Trissolcus_brochymenae	2	1055	2.2180000000000002e-69	Gypsy5-NVi_env#LTR/Gypsy	24	1055	2.838e-101	97.91073124406458	inside
Cluster4185	scaffold_6537:2-1055(+):Trissolcus_brochymenae	2	1055	2.2180000000000002e-69	Gypsy5-NVi_env#LTR/Gypsy	24	1055	2.838e-101	97.91073124406458	right
Cluster4185	scaffold_8328:0-789(+):Trissolcus_brochymenae	0	789	2.8669999999999997e-59	Gypsy-9_PBa_env#LTR/Gypsy	1	789	2.7060000000000004e-78	99.87325728770595	inside
Cluster4185	scaffold_8328:0-789(+):Trissolcus_brochymenae	0	789	2.8669999999999997e-59	Gypsy-9_PBa_env#LTR/Gypsy	1	789	2.7060000000000004e-78	99.87325728770595	right
Cluster4185	scaffold_11130:1-1400(+):Trissolcus_brochymenae	1	1400	3.177000000000001e-58	Gypsy-9_PBa_env#LTR/Gypsy	2	826	6.344e-78	58.89921372408864	inside
Cluster4185	scaffold_7846:1-664(+):Trissolcus_brochymenae	1	664	9.966000000000001e-57	Gypsy5-NVi_env#LTR/Gypsy	2	664	1.244e-66	99.84917043740573	inside
Cluster4185	scaffold_7846:1-664(+):Trissolcus_brochymenae	1	664	9.966000000000001e-57	Gypsy5-NVi_env#LTR/Gypsy	2	664	1.244e-66	99.84917043740573	right
Cluster4185	scaffold_7466:5-890(+):Trissolcus_brochymenae	5	890	5.04e-56	Gypsy-9_PBa_env#LTR/Gypsy	3	887	1.941e-74	99.66101694915255	left
Cluster4185	scaffold_11658:1-568(+):Trissolcus_brochymenae	1	568	3.124e-43	Gypsy5-NVi_env#LTR/Gypsy	2	547	9.494e-59	96.11992945326278	inside
Cluster4185	scaffold_9159:0-709(-):Trissolcus_brochymenae	0	709	5.583e-43	Gypsy-17_PBa_env#LTR/Gypsy	2	589	3.358e-55	82.79266572637518	inside
Cluster4185	scaffold_11423:0-579(-):Trissolcus_brochymenae	0	579	1.607e-38	Gypsy-6_AEc_env#LTR/Gypsy	0	578	4.133e-52	99.8272884283247	inside
Cluster4185	scaffold_11423:0-579(-):Trissolcus_brochymenae	0	579	1.607e-38	Gypsy-6_AEc_env#LTR/Gypsy	0	578	4.133e-52	99.8272884283247	left
Cluster4185	scaffold_7951:1-514(-):Trissolcus_brochymenae	1	514	2.648e-33	Gypsy5-NVi_env#LTR/Gypsy	1	312	6.039e-23	60.62378167641326	inside
Cluster4185	scaffold_7951:1-514(-):Trissolcus_brochymenae	1	514	2.648e-33	Gypsy5-NVi_env#LTR/Gypsy	1	312	6.039e-23	60.62378167641326	left
Cluster4185	scaffold_11782:7-559(-):Trissolcus_brochymenae	7	559	6.05e-33	Gypsy-9_PBa_env#LTR/Gypsy	4	558	1.325e-40	99.81884057971014	left
Cluster4185	scaffold_15997:109-784(-):Trissolcus_brochymenae	109	784	1.0189999999999999e-29	Gypsy-6_AEc_env#LTR/Gypsy	362	679	3.252e-25	46.96296296296296	inside
Cluster4185	scaffold_14810:0-456(-):Trissolcus_brochymenae	0	456	3.611e-28	Gypsy5-NVi_env#LTR/Gypsy	0	452	8.976e-49	99.12280701754386	inside
Cluster4185	scaffold_14810:0-456(-):Trissolcus_brochymenae	0	456	3.611e-28	Gypsy5-NVi_env#LTR/Gypsy	0	452	8.976e-49	99.12280701754386	left
Cluster4185	scaffold_12893:6-513(-):Trissolcus_brochymenae	6	513	4.1880000000000004e-26	Gypsy-19_PBa_env#LTR/Gypsy	58	510	5.9810000000000003e-36	89.15187376725838	inside
Cluster4185	scaffold_8225:307-796(-):Trissolcus_brochymenae	307	796	3.333e-23	Gypsy-6_AEc_env#LTR/Gypsy	505	792	5.759e-24	58.691206543967276	inside
Cluster4185	scaffold_5866:698-1235(+):Trissolcus_brochymenae	698	1235	4.362e-23	Gypsy-6_AEc_env#LTR/Gypsy	741	1235	4.565e-35	91.9925512104283	inside
Cluster4185	scaffold_5866:698-1235(+):Trissolcus_brochymenae	698	1235	4.362e-23	Gypsy-6_AEc_env#LTR/Gypsy	741	1235	4.565e-35	91.9925512104283	right
Cluster4185	scaffold_1074:28048-29212(+):Trissolcus_japonicus	28048	29212	2.171e-76	Gypsy-19_PBa_env#LTR/Gypsy	28049	29212	4.1679999999999996e-105	99.91408934707904	inside
Cluster4185	scaffold_1074:28048-29212(+):Trissolcus_japonicus	28048	29212	2.171e-76	Gypsy-19_PBa_env#LTR/Gypsy	28049	29212	4.1679999999999996e-105	99.91408934707904	right
Cluster4185	scaffold_5754:7-1147(+):Trissolcus_japonicus	7	1147	8.95800000000001e-72	Gypsy-11_SI_env#LTR/Gypsy	38	967	3.373e-97	81.49122807017544	inside
Cluster4185	scaffold_9819:2-821(-):Trissolcus_japonicus	2	821	6.574999999999999e-66	Gypsy5-NVi_env#LTR/Gypsy	47	823	1.189e-87	94.5054945054945	right
Cluster4185	scaffold_11266:1-685(+):Trissolcus_japonicus	1	685	4.595e-62	Gypsy-6_AEc_env#LTR/Gypsy	2	658	4.866e-78	95.90643274853801	inside
Cluster4185	scaffold_1555:957-2004(+):Trissolcus_japonicus	957	2004	5.143e-61	Gypsy-6_AEc_env#LTR/Gypsy	1003	2004	9.066e-86	95.6064947468959	inside
Cluster4185	scaffold_1555:957-2004(+):Trissolcus_japonicus	957	2004	5.143e-61	Gypsy-6_AEc_env#LTR/Gypsy	1003	2004	9.066e-86	95.6064947468959	right
Cluster4185	scaffold_1903:10938-11622(+):Trissolcus_japonicus	10938	11622	2.802e-34	Gypsy-7_PBa_env#LTR/Gypsy	10957	11577	5.613e-33	90.64327485380117	inside
Cluster4185	scaffold_1275:3938-4454(+):Trissolcus_japonicus	3938	4454	1.4820000000000001e-30	Gypsy5-NVi_env#LTR/Gypsy	3939	4460	1.3259999999999999e-39	99.8062015503876	right
Cluster4185	scaffold_2464:1710-2352(-):Trissolcus_japonicus	1710	2352	1.306e-29	WaldoFs1_pol#LINE/R1	1848	2033	1.055e-18	28.81619937694704	inside
Cluster4185	scaffold_5478:442-1071(+):Trissolcus_japonicus	442	1071	2.864e-24	Gypsy5-NVi_env#LTR/Gypsy	443	901	7.927e-38	72.81399046104929	inside
Cluster4185	scaffold_7019:1013-1598(+):Trissolcus_japonicus	1013	1598	8.532e-24	Gypsy-6_AEc_env#LTR/Gypsy	1032	1589	1.753e-31	95.2136752136752	inside
Cluster4185	scaffold_2166:8840-9404(+):Trissolcus_japonicus	8840	9404	3.449e-21	Gypsy-7_PBa_env#LTR/Gypsy	8934	9371	5.492e-33	77.48226950354609	inside
Cluster4185	scaffold_6188:3290-4700(+):Tryphoninae_A	3290	4700	1.646e-96	Gypsy-9_PBa_env#LTR/Gypsy	3303	4625	1.1590000000000001e-159	93.75886524822695	inside
Cluster4185	scaffold_6704:2715-3804(+):Tryphoninae_A	2715	3804	2.1500000000000012e-73	Gypsy-6_AEc_env#LTR/Gypsy	2722	3801	1.072e-123	99.08172635445362	inside
Cluster4185	scaffold_4561:7803-8370(+):Tryphoninae_A	7803	8370	1.863e-41	Gypsy-11_SI_env#LTR/Gypsy	7816	8370	2.875e-56	97.70723104056437	inside
Cluster4185	scaffold_4561:7803-8370(+):Tryphoninae_A	7803	8370	1.863e-41	Gypsy-11_SI_env#LTR/Gypsy	7816	8370	2.875e-56	97.70723104056437	right
Cluster4185	scaffold_22666:0-1802(+):Tryphoninae_A	0	1802	4.2929999999999995e-41	Gypsy5-NVi_env#LTR/Gypsy	608	1564	5.108e-114	53.05216426193119	inside
Cluster4185	scaffold_23796:0-576(-):Tryphoninae_A	0	576	2.117e-35	MDG1_pol#LTR/Gypsy	7	204	4.275e-14	34.20138888888889	inside
Cluster4185	scaffold_6240:4787-5399(+):Tryphoninae_A	4787	5399	8.568e-35	Gypsy-19_PBa_env#LTR/Gypsy	4830	5399	5.993e-45	92.97385620915033	inside
Cluster4185	scaffold_6240:4787-5399(+):Tryphoninae_A	4787	5399	8.568e-35	Gypsy-19_PBa_env#LTR/Gypsy	4830	5399	5.993e-45	92.97385620915033	right
Cluster4185	scaffold_8188:1-481(+):Tryphoninae_A	1	481	2.813e-14	Gypsy5-NVi_env#LTR/Gypsy	2	481	3.8360000000000004e-43	99.79166666666667	inside
Cluster4185	scaffold_8188:1-481(+):Tryphoninae_A	1	481	2.813e-14	Gypsy5-NVi_env#LTR/Gypsy	2	481	3.8360000000000004e-43	99.79166666666667	right
Cluster4185	scaffold_30004:2-458(-):Tryphoninae_A	2	458	8.125e-12	Gypsy-11_SI_env#LTR/Gypsy	5	454	3.309e-38	98.46491228070175	inside
Cluster4185	scaffold_8439:528-1631(+):Tryphoninae_B	528	1631	1.106e-39	Gypsy5-NVi_env#LTR/Gypsy	541	1212	1.904e-58	60.83408884859474	inside
Cluster4185	DF940235.1_0:133-2059(-):Vollenhovia_emeryi	133	2059	4.547e-126	Gypsy-19_PBa_pol#LTR/Gypsy	0	2954	0.0	100	full
Cluster4185	DF940283.1:1455-2871(+):Vollenhovia_emeryi	1455	2871	2.7629999999999998e-92	Gypsy-19_PBa_env#LTR/Gypsy	1462	2928	3.196000000000001e-199	99.50564971751412	right
Cluster4185	DF945079.1:451-2282(-):Vollenhovia_emeryi	451	2282	8.821e-47	Gypsy-6_AEc_env#LTR/Gypsy	980	1807	8.667e-106	45.16657564172583	inside
Cluster4185	DF945818.1:1258-2068(+):Vollenhovia_emeryi	1258	2068	4.491e-44	Gypsy-19_PBa_env#LTR/Gypsy	1280	2068	3.391e-75	97.28395061728395	inside
Cluster4185	DF945818.1:1258-2068(+):Vollenhovia_emeryi	1258	2068	4.491e-44	Gypsy-19_PBa_env#LTR/Gypsy	1280	2068	3.391e-75	97.28395061728395	right
Cluster4185	DF940564.1:465-1788(-):Vollenhovia_emeryi	465	1788	1.36e-30	Gypsy-11_SI_gag#LTR/Gypsy	860	1738	1.487e-37	66.36432350718064	inside
Cluster4185	LD266604.1:10-640(+):Wasmannia_auropunctata	10	640	5.594e-32	Gypsy-24_NVi_env#LTR/Gypsy	29	799	1.2320000000000002e-26	96.98412698412699	right
Cluster4827	QANH01000554.1:10183-10330(-):Harpegnathos_saltator	10183	10330	9.111999999999999e-24	UN-ZVERF_pol#LTR/ERV1	9981	10352	1.258e-13	100	full
Cluster4838	QANH01000809.1:7545-7737(+):Harpegnathos_saltator	7545	7737	3.8750000000000003e-35	UN-ZVERF_pol#LTR/ERV1	7374	7745	1.258e-13	100	full
Cluster4884	KQ414692.1_1:13314-14196(-):Habropoda_laboriosa	13314	14196	2.916e-57	Mariner-46_HSal_tp#DNA/TcMar-Mariner	13390	14145	4.324e-160	85.60090702947846	inside
Cluster5646	scf7180005155831:2164-2569(+):Leptopilina_clavipes	2164	2569	1.18e-14	Gypsy-17_NVi_env#LTR/Gypsy	2208	2390	6.716e-11	44.93827160493827	inside
Cluster6003	NJRM01002269.1:533-2819(-):Aphaenogaster_picea	533	2819	2.3610000000000002e-212	I-1_LHu_gag#LINE/I	1033	1713	1.6909999999999995e-53	29.74628171478565	inside
Cluster6003	GL986049.1_0:432890-433535(-):Megachile_rotundata	432890	433535	6.153e-19	Gypsy-15_SI_1p#LTR/Gypsy	432990	433172	7.732e-15	28.217054263565895	inside
Cluster6003	scaffold_11889:4168-5038(-):Platygaster_orseoliae	4168	5038	1.2800000000000001e-22	Gypsy-9_PBa_2p#LTR/Gypsy	4452	4679	9.094e-22	26.091954022988507	inside
Cluster6003	AEAQ02066283.1:18318-20262(-):Solenopsis_invicta	18318	20262	1.955e-161	Polinton-4_NVi_int#DNA/Maverick	18924	19580	1.315e-83	33.744855967078195	inside
Cluster6581	QANH01000554.1:30844-31192(-):Harpegnathos_saltator	30844	31192	8.852e-62	Helitron-1_DR_hel#RC/Helitron	29679	31190	6.682e-30	99.42528735632183	left
Cluster6802	KQ414707.1_7:32304-32934(-):Habropoda_laboriosa	32304	32934	4.039e-24	Gypsy-19_PBa_env#LTR/Gypsy	32053	32733	2.476e-79	68.0952380952381	left
Cluster7293	CM010857.1_1:10825874-10826777(+):Ooceraea_biroi	10825874	10826777	5.836e-24	UN-667699509_rep#Other/DNA_virus	10825977	10826777	5.889e-25	88.59357696566998	inside
Cluster7293	CM010857.1_1:10825874-10826777(+):Ooceraea_biroi	10825874	10826777	5.836e-24	UN-667699509_rep#Other/DNA_virus	10825977	10826777	5.889e-25	88.59357696566998	right
Cluster7293	QBEX01006870.1:939-1341(+):Temnothorax_curvispinosus	939	1341	8.013000000000001e-21	UN-667699509_rep#Other/DNA_virus	1003	1338	2.2140000000000002e-21	83.33333333333334	inside
Cluster7293	QBEX01017931.1:4535-4937(+):Temnothorax_curvispinosus	4535	4937	9.966e-20	UN-667699509_rep#Other/DNA_virus	4539	4934	4.521e-20	98.2587064676617	inside
Cluster7293	QBEX01017124.1:7810-8212(+):Temnothorax_curvispinosus	7810	8212	3.8730000000000006e-20	UN-667699509_rep#Other/DNA_virus	7874	8209	2.747e-21	83.33333333333334	inside
Cluster7293	QBEX01005420.1:0-363(+):Temnothorax_curvispinosus	0	363	4.593e-14	PIVE_3p#Other/DNA_virus	4	366	5.818e-16	98.89807162534436	right
Cluster7293	QBLH01000796.1:9347-9716(+):Temnothorax_longispinosus	9347	9716	6.8e-14	PIVE_3p#Other/DNA_virus	9360	9716	9.053e-15	96.4769647696477	inside
Cluster7293	QBLH01000796.1:9347-9716(+):Temnothorax_longispinosus	9347	9716	6.8e-14	PIVE_3p#Other/DNA_virus	9360	9716	9.053e-15	96.4769647696477	right
Cluster7388	scaffold_61938:7-157(-):Platygaster_orseoliae	7	157	1.279e-10	Polinton-6_NVi_pro#DNA/Maverick	0	137	1.923e-18	86.66666666666667	left
Cluster7388	scaffold_259650:2-230(-):Platygaster_orseoliae	2	230	2.401e-10	Polinton-6_NVi_py#DNA/Maverick	27	164	8.698e-19	60.08771929824561	inside
Cluster7388	scaffold_22523:1354-1537(-):Platygaster_orseoliae	1354	1537	2.669e-08	Polinton-3_NVi_polb#DNA/Maverick	961	4248	0.0	100	full
